Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations
1942,8,23312,-167.7,-15.2,27.8,27.8,27.8,27.8,1.0,0.0,14.0,1.0,26.1,26.1,26.1,26.1,1.0,0.0,14.0,1.0,15.84,15.84,15.84,15.84,1.0,0.0,14.0,1.0,75.3,75.3,75.3,75.3,1.0,0.0,14.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,14.0,1.0,75.3,75.3,75.3,75.3,1.0,0.0,14.0,1.0,-97.2,-97.2,-97.2,-97.2,1.0,0.0,14.0,1.0,115.9,115.9,115.9,115.9,1.0,0.0,14.0,1.0,1.7,1.7,1.7,1.7,1.0,0.0,14.0,1.0,20.9,20.9,20.9,20.9,1.0,0.0,14.0,1.0,7.51,7.51,7.51,7.51,1.0,0.0,14.0,1.0,92.3,92.3,92.3,92.3,1.0,0.0,14.0,1.0,-206.4,-206.4,-206.4,-206.4,1.0,0.0,14.0,1.0,245.9,245.9,245.9,245.9,1.0,0.0,14.0,1.0,-125.3,-125.3,-125.3,-125.3,1.0,0.0,14.0,1.0,149.3,149.3,149.3,149.3,1.0,0.0,14.0,1.0,-59.3,-59.3,-59.3,-59.3,1.0,0.0,14.0,1.0,70.7,70.7,70.7,70.7,1.0,0.0,14.0,1.0,1861.0,1861.0,1861.0,1861.0,1.0,0.0,14.0,1.0,1860.0,1860.0,1860.0,1860.0,1.0,0.0,14.0,1.0,12.3,12.3,12.3,12.3,1.0,0.0,14.0,1.0,-7.91,-7.91,-7.91,-7.91,1.0,0.0,14.0,1.0,9.42,9.42,9.42,9.42,1.0,0.0,14.0,1.0,1014.6,1014.6,1014.6,1014.6,1.0,0.0,14.0,1.0
1942,8,23312,-167.7,-5.5,27.8,27.8,27.8,27.8,2.0,0.0,26.0,1.0,26.45,27.2,27.95,27.2,2.0,1.56,26.0,1.0,20.27,20.27,20.27,20.27,2.0,0.0,26.0,1.0,86.2,90.1,94.1,90.1,2.0,8.2,26.0,1.0,2.6,4.0,5.4,4.0,2.0,2.8,26.0,1.0,86.2,90.1,94.1,90.1,2.0,8.2,26.0,1.0,-21.2,-21.2,-21.2,-21.2,2.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,-0.15,0.6,1.35,0.6,2.0,1.56,26.0,1.0,-0.7,2.8,6.2,2.8,2.0,7.2,26.0,1.0,3.13,3.13,3.13,3.13,2.0,0.0,26.0,1.0,14.4,14.4,14.4,14.4,2.0,0.0,26.0,1.0,-128.6,-125.1,-121.7,-125.1,2.0,7.2,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,-93.2,-93.2,-93.2,-93.2,2.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,-14.4,-14.4,-14.4,-14.4,2.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,97.5,97.5,97.5,97.5,2.0,0.0,26.0,1.0,95.0,95.0,95.0,95.0,2.0,0.0,26.0,1.0,4.6,4.6,4.6,4.6,2.0,0.0,26.0,1.0,-4.6,-4.6,-4.6,-4.6,2.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,1012.5,1012.5,1012.5,1012.5,2.0,0.0,26.0,1.0
1942,8,23312,-167.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,20.0,0.0,1011.2,1011.2,1011.2,1011.2,1.0,0.0,20.0,0.0
1942,8,23312,-167.7,8.8,28.9,28.9,28.9,28.9,1.0,0.0,6.0,1.0,28.9,28.9,28.9,28.9,1.0,0.0,6.0,1.0,19.3,19.3,19.3,19.3,1.0,0.0,6.0,1.0,77.6,77.6,77.6,77.6,1.0,0.0,6.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,6.0,1.0,77.6,77.6,77.6,77.6,1.0,0.0,6.0,1.0,-0.8,-0.8,-0.8,-0.8,1.0,0.0,6.0,1.0,-0.6,-0.6,-0.6,-0.6,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,5.65,5.65,5.65,5.65,1.0,0.0,6.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,6.0,1.0,-22.1,-22.1,-22.1,-22.1,1.0,0.0,6.0,1.0,-18.6,-18.6,-18.6,-18.6,1.0,0.0,6.0,1.0,-14.8,-14.8,-14.8,-14.8,1.0,0.0,6.0,1.0,-12.4,-12.4,-12.4,-12.4,1.0,0.0,6.0,1.0,-4.3,-4.3,-4.3,-4.3,1.0,0.0,6.0,1.0,-3.6,-3.6,-3.6,-3.6,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1.0,-0.77,-0.77,-0.77,-0.77,1.0,0.0,6.0,1.0,-0.64,-0.64,-0.64,-0.64,1.0,0.0,6.0,1.0,1013.2,1013.2,1013.2,1013.2,1.0,0.0,6.0,1.0
1942,8,23312,-167.7,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.9,6.6,3.9,2.0,5.6,18.0,1.0,-6.9,-1.7,3.5,-1.7,2.0,10.8,18.0,1.0,373.0,373.0,373.0,373.0,3.0,0.0,16.0,0.7,375.0,375.0,375.0,375.0,3.0,0.0,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-167.7,56.8,12.2,12.2,12.2,12.2,1.0,0.0,22.0,0.0,11.05,13.3,14.46,12.77,3.0,2.54,12.0,0.3,7.46,8.23,8.29,7.88,3.0,0.67,12.0,0.3,81.1,87.7,91.2,86.2,3.0,7.5,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,-2.8,-2.8,-2.8,1.0,0.0,22.0,0.0,-7.3,-7.3,-7.3,-7.3,1.0,0.0,22.0,0.0,0.56,0.56,0.56,0.56,1.0,0.0,22.0,0.0,1.5,1.5,1.5,1.5,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,1.5,1.5,1.5,1.5,1.0,0.0,22.0,0.0,17.5,17.5,260.5,136.0,3.0,205.5,12.0,0.3,20.0,20.0,260.0,135.0,3.0,205.0,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-167.7,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,8.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,8.0,1.0,-6.8,-6.8,-6.8,-6.8,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.4,-24.4,-24.4,-24.4,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,-19.2,-19.2,-19.2,-19.2,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,8.0,1.0,-2.6,-2.6,-2.6,-2.6,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1003.4,1003.4,1003.4,1003.4,1.0,0.0,8.0,1.0
1942,8,23312,-167.7,64.3,7.8,7.8,7.8,7.8,1.0,0.0,4.0,1.0,9.3,11.1,12.9,10.95,25.0,1.9,12.0,1.0,5.67,6.75,7.97,6.84,25.0,1.17,12.0,1.0,72.6,83.1,93.1,83.0,25.0,9.4,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3,-3.3,-3.3,-3.3,1.0,0.0,4.0,1.0,-8.6,-8.6,-8.6,-8.6,1.0,0.0,4.0,1.0,-0.56,-0.56,-0.56,-0.56,1.0,0.0,4.0,1.0,-1.5,-1.5,-1.5,-1.5,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.5,1.5,1.5,1.5,1.0,0.0,4.0,1.0,1.0,1.0,17.5,45.0,44.0,159.0,12.0,1.0,0.0,0.0,20.0,45.0,44.0,160.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-167.6,26.4,25.76,26.1,26.51,26.13,3.0,0.55,8.0,0.3,26.7,26.7,27.04,26.87,3.0,0.29,8.0,0.3,16.28,17.99,18.58,17.44,3.0,1.75,8.0,0.3,75.1,83.1,83.9,79.6,3.0,7.1,8.0,0.3,3.6,5.0,5.0,4.3,3.0,1.2,8.0,0.3,75.1,83.1,83.9,79.6,3.0,7.1,8.0,0.3,-33.4,-19.9,-12.4,-22.8,3.0,15.6,8.0,0.3,-30.5,-24.4,-12.7,-21.7,3.0,13.3,8.0,0.3,-1.1,-1.1,-0.35,-0.73,3.0,0.64,8.0,0.3,-7.0,-5.1,-1.6,-4.3,3.0,4.0,8.0,0.3,2.65,3.7,4.52,3.59,3.0,1.37,8.0,0.3,16.6,18.9,21.4,19.0,3.0,3.5,8.0,0.3,-139.0,-115.4,-68.4,-104.0,3.0,52.7,8.0,0.3,-127.3,-125.9,-68.6,-98.6,3.0,49.0,8.0,0.3,-92.2,-67.0,-42.7,-67.4,3.0,36.3,8.0,0.3,-86.9,-86.2,-44.0,-65.9,3.0,36.0,8.0,0.3,-18.3,-11.9,-8.2,-13.2,3.0,7.4,8.0,0.3,-15.3,-10.0,-8.4,-11.8,3.0,5.3,8.0,0.3,108.5,132.5,297.0,201.0,3.0,150.0,8.0,0.3,110.0,135.0,295.0,200.0,3.0,150.0,8.0,0.3,4.76,5.1,6.53,5.63,3.0,1.38,8.0,0.3,-5.14,-4.32,-2.56,-3.86,3.0,1.93,8.0,0.3,-4.74,-4.63,-2.54,-3.66,3.0,1.81,8.0,0.3,1018.4,1018.6,1021.6,1019.97,3.0,2.63,8.0,0.3
1942,8,23312,-167.6,50.4,12.1,12.2,12.2,12.12,6.0,0.2,8.0,0.5,11.0,11.95,13.3,12.03,6.0,1.12,8.0,0.5,7.83,8.25,8.45,8.18,6.0,0.52,8.0,0.5,91.8,93.3,96.0,93.7,6.0,4.0,8.0,0.5,7.0,8.0,8.0,7.7,6.0,0.5,8.0,0.5,91.8,93.3,96.0,93.7,6.0,4.0,8.0,0.5,6.2,16.7,37.1,21.1,6.0,18.8,8.0,0.5,-40.6,-11.7,1.4,-16.8,6.0,21.0,8.0,0.5,-1.1,0.25,0.81,0.08,6.0,1.05,8.0,0.5,-5.7,1.2,5.6,0.8,6.0,6.9,8.0,0.5,0.23,0.54,1.01,0.6,6.0,0.55,8.0,0.5,1.0,3.0,5.4,3.5,6.0,3.8,8.0,0.5,10.2,41.8,65.4,41.6,6.0,34.2,8.0,0.5,-61.5,-31.1,6.6,-27.0,6.0,38.8,8.0,0.5,7.6,28.8,43.1,27.6,6.0,21.5,8.0,0.5,-43.4,-21.1,4.4,-19.3,6.0,27.6,8.0,0.5,-0.2,1.5,4.3,2.1,6.0,2.8,8.0,0.5,-4.2,-1.1,0.5,-1.9,6.0,3.4,8.0,0.5,81.0,199.0,373.0,210.0,6.0,157.5,8.0,0.5,80.0,200.0,375.0,210.0,6.0,155.0,8.0,0.5,4.19,5.65,7.2,5.48,6.0,1.86,8.0,0.5,0.92,3.64,5.16,3.38,6.0,2.59,8.0,0.5,-5.74,-2.55,0.54,-2.44,6.0,3.46,8.0,0.5,1007.69,1009.8,1013.46,1010.38,6.0,3.4,8.0,0.5
1942,8,23312,-167.6,52.6,11.29,11.7,12.04,11.67,3.0,0.55,16.0,0.7,10.76,11.1,11.85,11.3,3.0,0.82,16.0,0.7,7.14,7.21,7.27,7.21,2.0,0.14,18.0,1.0,87.8,89.9,91.9,89.9,2.0,4.3,18.0,1.0,6.3,7.0,7.7,7.0,3.0,1.0,16.0,0.7,87.8,89.9,91.9,89.9,2.0,4.3,18.0,1.0,10.6,33.3,37.7,24.3,3.0,21.3,16.0,0.7,-16.5,33.3,46.0,15.2,3.0,48.4,16.0,0.7,-0.18,0.5,0.91,0.37,3.0,0.81,16.0,0.7,-1.3,3.6,6.5,2.6,3.0,5.8,16.0,0.7,0.97,1.26,1.56,1.26,2.0,0.61,18.0,1.0,7.0,9.1,11.2,9.1,2.0,4.4,18.0,1.0,16.3,51.4,62.2,39.6,3.0,35.2,16.0,0.7,-23.9,56.5,70.0,23.9,3.0,74.3,16.0,0.7,5.2,16.4,27.7,16.4,2.0,23.2,18.0,1.0,-24.6,6.7,38.0,6.7,2.0,64.9,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,7.2,7.2,3.0,0.0,16.0,0.7,1.47,4.63,5.23,3.38,3.0,2.96,16.0,0.7,-2.3,4.63,6.38,2.1,3.0,6.72,16.0,0.7,1014.42,1016.4,1018.38,1016.4,2.0,4.1,18.0,1.0
1942,8,23312,-167.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,7.0,62.0,1.6,14.0,0.7,83.3,93.0,94.9,90.1,45.0,7.8,12.0,0.7,-8.9,0.0,5.7,-0.5,62.0,20.8,14.0,0.7,-6.9,0.0,6.8,0.6,62.0,24.0,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6,4.6,3.16,62.0,2.74,14.0,0.7,-2.71,0.0,1.99,-0.14,62.0,2.81,14.0,0.7,-2.19,0.0,2.19,0.11,62.0,3.12,14.0,0.7,1005.8,1009.8,1014.5,1010.13,53.0,4.89,14.0,0.7
1942,8,23312,-167.6,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.0,7.7,7.0,3.0,1.0,12.0,0.3,81.1,87.7,91.2,86.2,3.0,7.5,12.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.3,-37.5,-6.8,2.5,-17.3,3.0,30.7,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.3,-73.6,-26.0,18.4,-27.6,3.0,67.4,12.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.3,-46.7,-18.5,8.7,-19.0,3.0,40.6,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,5.74,4.13,3.0,2.66,12.0,0.3,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.3,-5.74,-2.6,0.95,-2.4,3.0,4.9,12.0,0.3,1007.29,1010.5,1013.5,1010.4,3.0,4.55,12.0,0.3
1942,8,23312,-167.5,10.3,28.4,28.6,28.8,28.6,2.0,0.42,12.0,0.5,27.37,27.75,28.13,27.75,2.0,0.78,12.0,0.5,19.18,19.65,20.13,19.65,2.0,0.98,12.0,0.5,84.2,84.2,84.3,84.2,2.0,0.1,12.0,0.5,5.2,5.5,5.8,5.5,2.0,0.7,12.0,0.5,84.2,84.2,84.3,84.2,2.0,0.1,12.0,0.5,-31.2,-26.6,-22.0,-26.6,2.0,9.5,12.0,0.5,0.2,16.2,32.3,16.2,2.0,33.2,12.0,0.5,0.27,0.85,1.43,0.85,2.0,1.2,12.0,0.5,1.2,3.9,6.6,3.9,2.0,5.5,12.0,0.5,4.19,4.92,5.66,4.92,2.0,1.53,12.0,0.5,27.6,27.6,27.7,27.6,2.0,0.0,12.0,0.5,-128.8,-124.3,-119.7,-124.3,2.0,9.5,12.0,0.5,-11.2,56.6,124.5,56.6,2.0,140.6,12.0,0.5,-92.2,-88.1,-83.9,-88.1,2.0,8.6,12.0,0.5,-7.3,41.2,89.7,41.2,2.0,100.4,12.0,0.5,-24.7,-21.9,-19.1,-21.9,2.0,5.8,12.0,0.5,-4.6,5.9,16.3,5.9,2.0,21.7,12.0,0.5,141.0,235.5,329.5,235.5,2.0,195.0,12.0,0.5,140.0,235.0,330.0,235.0,2.0,195.0,12.0,0.5,5.01,5.9,6.79,5.9,2.0,1.84,12.0,0.5,-4.58,-4.48,-4.37,-4.48,2.0,0.22,12.0,0.5,-0.45,1.97,4.39,1.97,2.0,5.01,12.0,0.5,1009.39,1010.65,1011.91,1010.65,2.0,2.62,12.0,0.5
1942,8,23312,-167.5,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.1,0.0,27.4,-0.4,54.0,34.3,14.0,0.7,-36.5,0.0,27.4,-1.5,54.0,39.8,14.0,0.7,-16.6,0.0,17.0,-0.7,45.0,22.6,12.0,0.7,-27.0,0.0,15.4,-1.0,45.0,25.3,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-167.4,4.4,26.7,26.7,26.7,26.7,5.0,0.0,20.0,0.8,27.2,27.8,29.08,28.1,5.0,1.0,20.0,0.8,17.28,19.84,21.61,19.52,5.0,2.19,20.0,0.8,74.0,77.2,93.5,82.3,5.0,11.2,20.0,0.8,2.0,3.0,5.7,3.8,5.0,2.2,20.0,0.8,74.0,77.2,93.5,82.3,5.0,11.2,20.0,0.8,-24.7,-7.2,-2.8,-13.3,5.0,15.3,20.0,0.8,3.3,6.8,19.9,10.3,5.0,9.1,20.0,0.8,-2.38,-1.1,-0.5,-1.4,5.0,1.0,20.0,0.8,-8.2,-5.6,-2.4,-5.6,5.0,4.2,20.0,0.8,0.34,2.13,4.65,2.42,5.0,2.18,20.0,0.8,1.9,9.8,12.1,7.5,5.0,5.3,20.0,0.8,-119.4,-48.3,-29.4,-70.9,5.0,63.5,20.0,0.8,36.5,70.7,115.4,72.8,5.0,49.4,20.0,0.8,-94.0,-31.2,-18.4,-53.1,5.0,52.0,20.0,0.8,21.9,44.7,84.8,49.8,5.0,36.1,20.0,0.8,-4.9,-1.6,-0.8,-2.8,5.0,3.0,20.0,0.8,1.0,9.2,10.3,6.4,5.0,5.4,20.0,0.8,17.5,97.5,171.0,100.5,5.0,92.0,20.0,0.8,20.0,95.0,170.0,100.0,5.0,90.0,20.0,0.8,2.6,4.6,5.5,4.22,5.0,1.59,20.0,0.8,-4.35,-1.67,-1.0,-2.54,5.0,2.35,20.0,0.8,1.26,2.6,4.06,2.56,5.0,1.72,20.0,0.8,1010.24,1011.2,1011.9,1011.06,5.0,0.91,20.0,0.8
1942,8,23312,-167.4,6.6,28.15,28.9,28.9,28.53,3.0,0.64,26.0,0.7,26.64,27.8,28.14,27.4,3.0,1.15,26.0,0.7,20.54,21.13,21.43,20.99,3.0,0.66,26.0,0.7,89.2,92.1,94.7,92.0,3.0,4.0,26.0,0.7,6.6,8.0,8.0,7.3,3.0,1.2,26.0,0.7,89.2,92.1,94.7,92.0,3.0,4.0,26.0,0.7,-63.3,-24.7,-19.3,-40.9,3.0,35.2,26.0,0.7,22.9,29.4,55.9,39.2,3.0,25.6,26.0,0.7,0.76,1.1,1.51,1.13,3.0,0.55,26.0,0.7,5.3,8.7,10.5,7.9,3.0,3.9,26.0,0.7,3.23,3.45,3.71,3.47,3.0,0.35,26.0,0.7,18.4,23.7,31.8,25.1,3.0,9.9,26.0,0.7,-185.5,-112.8,-94.2,-139.2,3.0,70.7,26.0,0.7,112.3,134.4,168.3,140.1,3.0,41.3,26.0,0.7,-142.9,-84.2,-72.1,-107.0,3.0,55.5,26.0,0.7,85.9,100.3,129.3,107.5,3.0,32.4,26.0,0.7,-23.4,-15.2,-11.8,-17.6,3.0,8.7,26.0,0.7,14.1,18.2,21.4,17.7,3.0,5.3,26.0,0.7,166.0,238.5,821.5,488.0,3.0,526.5,26.0,0.7,165.0,240.0,820.0,490.0,3.0,525.0,26.0,0.7,5.45,6.2,9.0,7.2,3.0,2.74,26.0,0.7,-6.65,-3.99,-3.5,-5.05,3.0,2.48,26.0,0.7,4.17,4.75,6.03,5.09,3.0,1.39,26.0,0.7,1010.83,1012.2,1012.88,1011.87,3.0,1.53,26.0,0.7
1942,8,23312,-167.4,22.6,26.7,26.7,27.04,26.87,3.0,0.29,18.0,0.7,26.29,26.7,27.04,26.67,3.0,0.55,18.0,0.7,18.18,18.29,18.72,18.45,3.0,0.42,18.0,0.7,83.5,84.2,86.2,84.8,3.0,2.1,18.0,0.7,3.6,5.0,5.7,4.7,3.0,1.5,18.0,0.7,83.5,84.2,86.2,84.8,3.0,2.1,18.0,0.7,-74.8,-21.2,-21.2,-47.3,3.0,45.3,18.0,0.7,-24.8,0.0,0.0,-12.1,3.0,20.9,18.0,0.7,-0.34,0.0,0.75,0.2,3.0,0.82,18.0,0.7,-1.6,0.0,7.7,3.0,3.0,7.3,18.0,0.7,3.19,3.73,4.02,3.61,3.0,0.62,18.0,0.7,14.7,17.2,34.7,24.5,3.0,15.9,18.0,0.7,-212.1,-125.1,-123.5,-166.9,3.0,74.3,18.0,0.7,-62.8,0.0,0.0,-30.6,3.0,53.1,18.0,0.7,-148.4,-87.1,-84.6,-115.8,3.0,53.0,18.0,0.7,-44.0,0.0,0.0,-21.5,3.0,37.2,18.0,0.7,-32.9,-17.2,-14.7,-23.6,3.0,14.5,18.0,0.7,-10.0,0.0,0.0,-4.9,3.0,8.5,18.0,0.7,97.5,97.5,777.0,429.0,3.0,574.5,18.0,0.7,95.0,95.0,775.0,430.0,3.0,575.0,18.0,0.7,4.6,4.6,8.49,6.5,3.0,3.29,18.0,0.7,-8.07,-4.6,-4.6,-6.29,3.0,2.93,18.0,0.7,-2.4,0.0,0.0,-1.17,3.0,2.03,18.0,0.7,1014.6,1014.6,1017.33,1015.93,3.0,2.31,18.0,0.7
